Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Under paid,employee_count,Over Worked ,Number of Promotions,Year Since Last Promotion ,Salary Hike %,Number of company worked,Overtime,Distance from Home,Commute Category,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
26842,40,Male,23,Healthcare,8469,0,1,0,0,0,25,7,No,11,Medium,High School,Single,4,Entry,Large,70,No,No,No,Good,Low,Stayed
26843,47,Female,35,Technology,9861,0,1,0,0,0,10,7,No,55,Far,Bachelor’s Degree,Single,1,Senior,Medium,100,No,No,No,Good,Medium,Stayed
26844,50,Female,2,Technology,8413,1,1,0,3,3,5,7,No,21,Medium,High School,Single,2,Mid,Medium,20,No,No,Yes,Poor,Low,Left
26845,21,Male,9,Media,6868,0,1,0,1,1,8,7,No,74,Far,Associate Degree,Married,0,Entry,Large,24,No,No,Yes,Poor,Medium,Left
26846,30,Male,22,Media,6603,0,1,0,1,3,22,3,No,62,Far,Bachelor’s Degree,Married,6,Entry,Medium,76,No,No,No,Good,Low,Stayed
26847,52,Male,32,Healthcare,6897,1,1,0,0,0,7,0,No,77,Far,Bachelor’s Degree,Married,3,Entry,Medium,74,No,No,Yes,Poor,Low,Stayed
26848,36,Male,10,Finance,10491,0,1,0,1,2,21,2,No,45,Far,Associate Degree,Divorced,1,Mid,Medium,87,No,No,No,Fair,Medium,Left
26849,50,Female,31,Education,5538,0,1,0,0,0,5,3,No,60,Far,High School,Married,0,Entry,Medium,107,Yes,No,No,Good,Very High,Stayed
26850,34,Male,8,Technology,8838,1,1,0,0,0,25,3,No,39,Far,Associate Degree,Single,0,Mid,Small,46,No,No,No,Excellent,High,Stayed
26851,43,Female,5,Healthcare,6256,1,1,0,2,1,12,1,No,60,Far,Associate Degree,Married,3,Entry,Medium,51,No,No,No,Good,Medium,Stayed
26852,18,Male,2,Healthcare,8246,0,1,0,2,3,8,2,No,85,Far,Associate Degree,Divorced,1,Mid,Small,18,No,Yes,No,Good,Medium,Stayed
26853,18,Female,3,Healthcare,8418,0,1,0,0,0,14,5,Yes,93,Far,Master’s Degree,Single,1,Entry,Small,77,No,No,No,Good,High,Left
26854,54,Male,44,Technology,9034,1,1,1,0,0,8,6,Yes,74,Far,High School,Single,0,Mid,Medium,48,No,No,No,Fair,Low,Left
26855,41,Female,22,Healthcare,7749,1,1,0,0,0,5,3,No,96,Far,Master’s Degree,Single,0,Entry,Medium,73,No,No,No,Good,Low,Left
26856,40,Female,25,Healthcare,7323,1,1,0,2,3,17,3,Yes,55,Far,Associate Degree,Married,1,Entry,Small,42,No,No,No,Poor,Low,Left
26857,22,Male,7,Education,3883,1,1,0,0,0,14,2,No,35,Far,Master’s Degree,Married,3,Mid,Small,34,No,No,No,Good,Low,Stayed
26858,34,Female,15,Healthcare,6867,1,1,0,2,1,23,1,No,34,Far,Master’s Degree,Single,1,Senior,Medium,73,Yes,Yes,No,Good,Low,Stayed
26859,39,Female,2,Education,4690,0,1,0,3,4,17,2,No,71,Far,Bachelor’s Degree,Married,0,Mid,Medium,77,No,No,No,Good,Medium,Stayed
26860,30,Female,13,Education,3510,1,1,0,1,2,16,5,Yes,58,Far,Master’s Degree,Married,3,Senior,Small,50,No,No,No,Poor,Medium,Stayed
26861,38,Male,1,Technology,9115,0,1,0,1,1,29,1,No,75,Far,PhD,Single,3,Senior,Small,77,No,No,Yes,Good,Low,Stayed
26862,54,Male,22,Education,4618,0,1,0,0,0,12,4,No,18,Medium,Associate Degree,Single,0,Mid,Medium,37,Yes,No,No,Good,High,Stayed
26863,34,Male,13,Healthcare,8747,0,1,0,3,1,24,1,No,76,Far,Associate Degree,Single,3,Entry,Small,90,No,No,No,Fair,Low,Left
26864,37,Male,17,Media,5728,1,1,0,1,2,20,0,No,69,Far,High School,Single,0,Entry,Medium,33,No,No,No,Good,Medium,Stayed
26865,36,Male,11,Media,6151,0,1,0,1,2,16,3,No,33,Far,Associate Degree,Married,2,Mid,Medium,15,No,No,No,Good,High,Left
26866,32,Male,18,Technology,9341,0,1,0,0,0,18,2,No,62,Far,Associate Degree,Single,2,Senior,Medium,29,No,No,Yes,Fair,Medium,Stayed
26867,19,Female,3,Healthcare,6978,1,1,0,0,0,12,6,No,50,Far,Master’s Degree,Single,0,Senior,Large,29,No,No,No,Good,Medium,Stayed
26868,56,Female,32,Technology,6714,1,1,0,4,3,10,0,No,93,Far,Associate Degree,Married,0,Entry,Large,35,No,No,Yes,Good,Low,Stayed
26869,42,Male,24,Media,5309,1,1,0,0,0,7,5,No,23,Medium,Master’s Degree,Single,6,Entry,Small,76,No,No,Yes,Good,High,Left
26870,25,Male,10,Education,4447,1,1,0,0,0,13,3,No,19,Medium,Master’s Degree,Married,1,Senior,Small,62,No,No,Yes,Good,High,Stayed
26871,41,Female,13,Finance,9077,0,1,0,0,0,10,0,No,60,Far,High School,Married,0,Entry,Medium,28,No,No,No,Poor,Low,Left
26872,58,Male,49,Healthcare,8983,0,1,0,1,3,7,4,No,18,Medium,Master’s Degree,Married,3,Mid,Large,117,No,No,No,Good,Low,Stayed
26873,43,Female,26,Technology,11021,0,1,0,2,3,10,1,No,36,Far,PhD,Single,0,Mid,Medium,43,No,No,Yes,Good,Low,Stayed
26874,49,Male,34,Media,6013,0,1,0,0,0,11,4,No,49,Far,Bachelor’s Degree,Single,1,Mid,Small,79,No,Yes,No,Fair,Low,Left
26875,41,Male,22,Media,6536,0,1,0,0,0,12,3,No,28,Medium,High School,Married,1,Senior,Large,54,No,No,No,Good,Very High,Stayed
26876,49,Male,24,Healthcare,7925,1,1,0,0,0,7,3,No,27,Medium,Bachelor’s Degree,Single,4,Mid,Medium,96,Yes,No,No,Good,High,Stayed
26877,25,Male,3,Finance,7345,1,1,0,2,1,11,6,No,84,Far,Bachelor’s Degree,Married,0,Mid,Medium,73,No,No,No,Fair,Medium,Stayed
26878,19,Male,4,Healthcare,7340,1,1,0,0,0,13,7,Yes,3,Near,Associate Degree,Married,0,Mid,Medium,51,Yes,No,No,Good,Low,Stayed
26879,34,Male,1,Education,5204,0,1,0,0,0,29,2,No,57,Far,Bachelor’s Degree,Married,0,Mid,Large,79,No,No,No,Excellent,Medium,Stayed
26880,54,Female,42,Healthcare,8403,0,1,0,0,0,10,0,No,48,Far,Bachelor’s Degree,Married,1,Entry,Small,48,No,No,No,Fair,Low,Left
26881,57,Female,21,Technology,10539,0,1,0,0,0,5,5,No,47,Far,Master’s Degree,Divorced,1,Mid,Small,59,No,No,No,Good,High,Left
26882,18,Male,9,Finance,7849,1,1,0,1,2,12,6,No,3,Near,High School,Married,1,Mid,Medium,68,No,No,No,Good,Low,Stayed
26883,45,Female,5,Media,5844,1,1,0,1,1,5,1,No,46,Far,Associate Degree,Single,1,Mid,Small,74,No,No,Yes,Good,Medium,Stayed
26884,43,Male,23,Finance,5135,1,1,0,1,1,6,0,No,34,Far,Bachelor’s Degree,Single,2,Mid,Large,92,No,No,No,Good,High,Left
26885,40,Male,15,Media,6235,0,1,0,0,0,24,4,No,21,Medium,Bachelor’s Degree,Divorced,2,Entry,Medium,25,No,No,No,Good,Medium,Stayed
26886,19,Male,1,Finance,8343,1,1,0,2,2,11,7,No,7,Near,Associate Degree,Single,0,Mid,Medium,80,No,No,No,Good,Low,Left
26887,47,Female,23,Media,6061,0,1,0,2,2,6,7,No,78,Far,Master’s Degree,Married,2,Senior,Medium,91,No,No,No,Good,Low,Stayed
26888,22,Male,1,Education,4147,1,1,0,1,1,14,1,No,65,Far,Bachelor’s Degree,Married,2,Entry,Small,59,No,No,No,Good,Low,Left
26889,54,Female,24,Technology,7615,1,1,0,0,0,6,0,Yes,79,Far,High School,Married,0,Mid,Medium,101,No,No,No,Poor,High,Left
26890,55,Male,39,Technology,6422,1,1,0,0,0,12,0,No,89,Far,Master’s Degree,Divorced,0,Mid,Large,78,No,No,Yes,Good,Low,Stayed
26891,30,Male,11,Healthcare,7617,1,1,0,1,4,21,7,No,39,Far,PhD,Single,0,Mid,Medium,85,No,No,No,Good,Very High,Stayed
26892,22,Male,14,Media,5921,1,1,0,4,3,13,5,Yes,77,Far,Bachelor’s Degree,Married,1,Entry,Medium,28,No,No,No,Good,Low,Left
26893,33,Female,13,Media,4800,1,1,0,2,3,12,1,No,27,Medium,High School,Married,0,Entry,Large,33,No,No,Yes,Fair,Medium,Left
26894,39,Male,15,Healthcare,9798,0,1,0,0,0,17,1,Yes,36,Far,PhD,Single,1,Entry,Medium,41,No,No,No,Good,High,Stayed
26895,56,Male,43,Finance,9072,0,1,0,0,0,5,3,No,27,Medium,Associate Degree,Married,0,Mid,Large,95,No,No,No,Good,Very High,Stayed
26896,26,Male,18,Healthcare,8361,0,1,0,0,0,12,7,No,50,Far,Associate Degree,Married,0,Entry,Small,38,No,No,No,Fair,Low,Left
26897,39,Female,22,Technology,10076,0,1,0,2,4,17,2,No,9,Near,High School,Single,1,Mid,Medium,95,No,No,Yes,Good,Medium,Left
26898,33,Male,6,Education,3922,1,1,0,0,0,11,6,No,16,Medium,Bachelor’s Degree,Married,2,Senior,Medium,78,Yes,Yes,No,Poor,Medium,Stayed
26899,48,Female,35,Finance,7884,1,1,1,2,3,12,7,Yes,37,Far,Master’s Degree,Married,0,Entry,Small,73,Yes,No,No,Excellent,Low,Stayed
26900,28,Male,10,Technology,9109,1,1,0,2,1,21,2,No,64,Far,High School,Single,2,Mid,Small,19,Yes,No,No,Good,Medium,Stayed
26901,41,Male,16,Media,5583,1,1,0,0,0,9,7,No,63,Far,Bachelor’s Degree,Married,1,Mid,Medium,28,No,No,No,Excellent,High,Left
26902,42,Male,4,Education,4397,1,1,0,2,3,11,4,No,92,Far,Master’s Degree,Married,3,Mid,Small,21,No,No,Yes,Good,High,Left
26903,42,Female,14,Healthcare,8370,0,1,0,0,0,6,4,No,35,Far,Associate Degree,Married,1,Entry,Medium,70,No,No,Yes,Good,Low,Stayed
26904,22,Female,4,Technology,10072,0,1,0,0,0,15,2,No,38,Far,High School,Married,2,Entry,Medium,10,No,No,No,Poor,High,Left
26905,49,Male,31,Finance,11473,0,1,0,3,3,11,0,No,27,Medium,Associate Degree,Married,6,Entry,Medium,87,No,No,No,Poor,Low,Stayed
26906,49,Male,13,Finance,4689,1,1,0,0,0,11,5,No,34,Far,Associate Degree,Married,0,Mid,Small,76,No,No,No,Good,Medium,Stayed
26907,29,Male,5,Media,5753,1,1,1,0,0,16,4,Yes,78,Far,Master’s Degree,Single,3,Mid,Medium,82,Yes,No,No,Good,Low,Left
26908,35,Female,20,Media,6757,0,1,0,1,2,21,2,No,4,Near,Bachelor’s Degree,Divorced,0,Mid,Small,76,No,No,No,Good,Medium,Stayed
26909,23,Male,13,Finance,7087,1,1,0,1,2,13,6,No,87,Far,Bachelor’s Degree,Married,1,Mid,Medium,80,No,No,No,Fair,High,Left
26910,22,Female,11,Education,4628,0,1,0,1,4,9,4,Yes,9,Near,Master’s Degree,Married,4,Senior,Large,72,No,No,No,Good,Medium,Stayed
26911,43,Female,16,Education,4755,0,1,0,2,2,6,6,Yes,18,Medium,High School,Single,1,Entry,Small,91,Yes,No,Yes,Good,Medium,Left
26912,23,Female,6,Education,4037,1,1,0,0,0,11,4,No,37,Far,Associate Degree,Married,1,Entry,Small,52,No,No,Yes,Good,Low,Left
26913,53,Male,22,Healthcare,7182,1,1,0,1,1,7,2,No,76,Far,Bachelor’s Degree,Married,1,Entry,Small,41,No,No,No,Excellent,Very High,Stayed
26914,59,Female,18,Education,4325,1,1,1,0,0,10,4,Yes,73,Far,Bachelor’s Degree,Single,1,Entry,Medium,82,Yes,No,No,Fair,Medium,Left
26915,32,Male,1,Healthcare,8872,0,1,0,0,0,20,4,No,65,Far,High School,Married,2,Entry,Large,4,No,No,No,Good,Low,Left
26916,32,Male,1,Education,4407,1,1,0,0,0,19,0,No,10,Near,Associate Degree,Single,4,Mid,Medium,55,No,No,No,Good,Medium,Stayed
26917,44,Male,30,Media,5359,1,1,0,2,4,6,1,Yes,90,Far,Master’s Degree,Married,4,Entry,Medium,58,Yes,No,No,Good,Medium,Stayed
26918,33,Male,13,Finance,8209,1,1,0,0,0,25,0,No,77,Far,Bachelor’s Degree,Single,1,Mid,Medium,54,No,No,Yes,Good,High,Left
26919,46,Female,5,Education,4632,0,1,0,3,1,9,3,Yes,2,Near,Bachelor’s Degree,Married,1,Entry,Medium,19,No,No,No,Good,Medium,Stayed
26920,35,Male,3,Finance,8703,0,1,0,0,0,16,0,No,77,Far,Associate Degree,Married,1,Mid,Medium,71,No,No,No,Good,Low,Stayed
26921,37,Male,9,Healthcare,8862,0,1,0,0,0,24,0,Yes,17,Medium,Associate Degree,Married,1,Senior,Medium,52,No,No,No,Good,Medium,Stayed
26922,48,Female,35,Media,5772,1,1,0,0,0,5,0,No,53,Far,Bachelor’s Degree,Married,2,Senior,Large,107,No,No,No,Fair,Medium,Left
26923,46,Male,14,Healthcare,9245,0,1,0,1,4,8,5,Yes,92,Far,Master’s Degree,Married,1,Entry,Medium,73,No,No,No,Fair,Low,Left
26924,33,Male,15,Technology,10700,0,1,0,2,2,17,1,No,74,Far,PhD,Married,0,Entry,Large,31,No,No,No,Fair,Very High,Stayed
26925,56,Female,29,Education,4544,0,1,0,1,1,7,4,Yes,76,Far,High School,Single,1,Mid,Medium,79,No,Yes,No,Excellent,Medium,Left
26926,47,Female,26,Healthcare,8305,0,1,0,1,1,5,6,No,60,Far,Bachelor’s Degree,Married,2,Mid,Large,63,No,No,No,Poor,Low,Left
26927,33,Male,1,Media,6150,0,1,0,0,0,22,6,No,8,Near,High School,Married,0,Senior,Medium,35,Yes,No,No,Fair,High,Stayed
26928,43,Male,35,Technology,11848,0,1,0,0,0,5,1,No,14,Medium,Bachelor’s Degree,Married,0,Mid,Large,85,No,No,Yes,Fair,Low,Stayed
26929,50,Female,17,Education,3396,1,1,0,0,0,9,3,No,19,Medium,Master’s Degree,Married,0,Senior,Medium,67,Yes,Yes,No,Good,Low,Stayed
26930,53,Male,2,Media,5788,1,1,0,0,0,6,2,No,48,Far,Master’s Degree,Divorced,2,Mid,Large,45,No,No,No,Good,Low,Left
26931,44,Female,20,Technology,11986,0,1,0,1,4,10,2,Yes,33,Far,Bachelor’s Degree,Divorced,4,Entry,Medium,28,No,No,No,Good,High,Left
26932,55,Female,34,Healthcare,7855,1,1,0,1,2,7,1,No,80,Far,Master’s Degree,Married,0,Senior,Large,37,No,No,No,Good,Low,Left
26933,57,Male,17,Technology,10920,0,1,0,0,0,9,4,No,44,Far,Bachelor’s Degree,Married,1,Entry,Medium,63,No,No,No,Poor,Low,Stayed
26934,58,Female,28,Finance,10209,0,1,0,1,2,10,7,No,28,Medium,High School,Married,0,Mid,Medium,56,No,No,No,Fair,Low,Stayed
26935,48,Male,11,Education,3128,1,1,0,2,4,6,1,No,50,Far,Bachelor’s Degree,Single,4,Mid,Small,39,Yes,Yes,No,Poor,Medium,Stayed
26936,36,Female,5,Finance,7698,1,1,0,0,0,29,1,Yes,70,Far,Associate Degree,Married,1,Mid,Large,64,No,No,Yes,Poor,Low,Left
26937,24,Female,11,Healthcare,6094,1,1,0,0,0,13,2,No,30,Medium,Master’s Degree,Single,1,Mid,Large,66,Yes,No,Yes,Good,Medium,Stayed
26938,28,Male,11,Finance,8645,0,1,0,2,2,22,6,No,35,Far,High School,Married,1,Senior,Medium,15,Yes,No,No,Excellent,Low,Stayed
26939,31,Male,3,Healthcare,8609,0,1,0,0,0,10,0,No,41,Far,Bachelor’s Degree,Single,0,Mid,Medium,15,Yes,No,Yes,Good,Medium,Stayed
26940,35,Male,16,Education,5020,0,1,0,0,0,29,4,Yes,70,Far,Associate Degree,Married,0,Entry,Medium,46,No,No,No,Fair,Medium,Left
26941,43,Male,6,Education,6360,0,1,0,0,0,8,0,No,44,Far,Associate Degree,Single,2,Senior,Medium,10,No,No,No,Poor,Very High,Left
26942,51,Female,8,Finance,4926,1,1,0,1,2,9,5,No,48,Far,Bachelor’s Degree,Single,2,Entry,Medium,28,No,No,No,Good,Low,Left
26943,45,Female,23,Technology,7657,1,1,0,0,0,5,0,Yes,9,Near,PhD,Divorced,0,Mid,Medium,28,No,No,No,Poor,Medium,Stayed
26944,33,Male,15,Technology,7256,1,1,0,1,1,14,0,Yes,94,Far,Master’s Degree,Single,2,Mid,Small,16,No,No,No,Poor,High,Left
26945,42,Male,31,Technology,10809,0,1,0,0,0,11,5,Yes,26,Medium,Bachelor’s Degree,Divorced,0,Entry,Medium,79,Yes,No,No,Excellent,Low,Stayed
26946,51,Female,24,Technology,9693,0,1,0,3,3,9,0,No,20,Medium,Associate Degree,Divorced,1,Entry,Small,34,No,No,No,Poor,Medium,Left
26947,41,Male,13,Media,6258,0,1,0,2,2,11,0,No,44,Far,High School,Single,3,Senior,Small,37,No,No,Yes,Good,Very High,Left
26948,58,Female,23,Technology,10752,0,1,0,1,1,9,1,No,32,Far,Bachelor’s Degree,Married,0,Senior,Large,60,No,No,No,Excellent,Low,Stayed
26949,30,Male,19,Healthcare,8548,0,1,0,2,4,20,2,No,5,Near,Associate Degree,Single,5,Entry,Medium,39,No,No,No,Good,Medium,Left
26950,18,Female,8,Education,4045,1,1,0,1,3,12,6,No,18,Medium,Bachelor’s Degree,Single,4,Mid,Large,32,Yes,No,Yes,Fair,Medium,Stayed
26951,59,Male,42,Finance,6614,1,1,0,1,4,5,2,No,92,Far,Bachelor’s Degree,Married,3,Entry,Medium,46,No,No,No,Good,Low,Stayed
26952,34,Male,5,Education,3804,1,1,0,0,0,17,1,No,58,Far,Associate Degree,Married,0,Mid,Small,35,No,No,No,Fair,Medium,Left
26953,40,Male,8,Education,3724,1,1,0,0,0,22,6,No,3,Near,Bachelor’s Degree,Married,0,Mid,Small,40,No,No,No,Poor,Low,Stayed
26954,53,Male,29,Finance,8175,1,1,0,2,3,11,3,No,5,Near,Associate Degree,Married,2,Entry,Medium,69,No,No,Yes,Fair,Low,Left
26955,19,Male,8,Education,4027,1,1,0,0,0,15,1,No,7,Near,Bachelor’s Degree,Married,0,Entry,Medium,87,No,No,No,Poor,Very High,Stayed
26956,34,Female,17,Healthcare,8726,0,1,0,0,0,24,5,No,69,Far,Master’s Degree,Divorced,3,Entry,Medium,86,No,No,No,Good,Medium,Stayed
26957,58,Female,50,Education,4929,0,1,0,1,3,9,0,No,6,Near,Bachelor’s Degree,Divorced,0,Entry,Medium,81,Yes,No,No,Poor,Low,Left
26958,50,Female,13,Media,5434,1,1,0,1,4,9,0,No,4,Near,Master’s Degree,Married,0,Mid,Small,86,Yes,No,Yes,Good,Low,Stayed
26959,37,Male,28,Finance,7636,1,1,0,0,0,27,6,No,78,Far,High School,Divorced,1,Entry,Medium,80,No,No,No,Excellent,Low,Stayed
26960,58,Male,6,Healthcare,9311,0,1,0,2,1,8,2,No,94,Far,Associate Degree,Married,2,Entry,Medium,84,No,No,No,Good,High,Stayed
26961,34,Female,13,Healthcare,7905,1,1,0,3,3,29,3,No,97,Far,Bachelor’s Degree,Single,1,Entry,Small,17,No,No,No,Excellent,Medium,Stayed
26962,59,Female,20,Finance,9995,0,1,0,1,2,12,1,No,30,Medium,Master’s Degree,Married,4,Mid,Large,27,Yes,No,No,Good,Medium,Stayed
26963,34,Female,10,Media,6235,0,1,0,0,0,15,4,Yes,68,Far,Associate Degree,Single,4,Entry,Small,69,No,No,Yes,Poor,Low,Left
26964,25,Female,9,Technology,8838,1,1,0,0,0,12,6,Yes,21,Medium,High School,Married,4,Senior,Large,68,No,No,No,Good,Low,Stayed
26965,54,Male,27,Finance,8000,1,1,0,4,2,9,6,Yes,7,Near,Bachelor’s Degree,Married,1,Senior,Medium,61,No,No,Yes,Good,High,Stayed
26966,19,Female,8,Technology,8442,1,1,0,1,3,10,7,No,64,Far,Master’s Degree,Divorced,4,Entry,Small,79,No,No,No,Excellent,Low,Stayed
26967,49,Female,36,Finance,10135,0,1,0,2,3,8,4,No,65,Far,Master’s Degree,Married,2,Entry,Medium,88,No,No,No,Good,Low,Left
26968,23,Male,15,Healthcare,7742,1,1,0,3,3,8,5,Yes,27,Medium,Associate Degree,Married,2,Entry,Large,89,No,No,No,Good,Low,Stayed
26969,56,Male,6,Finance,6759,1,1,0,0,0,5,7,Yes,86,Far,PhD,Married,2,Entry,Small,10,No,No,No,Fair,Low,Stayed
26970,47,Female,21,Technology,8149,1,1,0,1,2,8,5,No,55,Far,PhD,Single,5,Entry,Medium,39,No,No,No,Excellent,Low,Left
26971,24,Female,15,Technology,9536,0,1,0,2,2,13,2,No,14,Medium,Bachelor’s Degree,Married,1,Entry,Large,59,Yes,No,Yes,Poor,High,Left
26972,35,Male,3,Education,5032,0,1,0,1,3,28,4,No,12,Medium,High School,Single,3,Mid,Medium,62,No,No,No,Poor,Medium,Left
26973,38,Female,4,Education,4462,1,1,0,0,0,25,0,No,40,Far,Associate Degree,Married,4,Entry,Medium,72,Yes,No,No,Good,High,Left
26974,28,Male,14,Technology,10462,0,1,0,4,4,13,2,No,77,Far,High School,Divorced,0,Entry,Small,93,No,No,Yes,Excellent,Medium,Stayed
26975,38,Male,24,Education,4250,1,1,0,2,2,16,7,No,13,Medium,Bachelor’s Degree,Married,5,Mid,Medium,27,Yes,No,No,Good,Very High,Stayed
26976,43,Male,10,Healthcare,6446,1,1,0,0,0,7,4,Yes,90,Far,Bachelor’s Degree,Divorced,1,Entry,Medium,12,No,No,No,Poor,High,Stayed
26977,36,Male,10,Technology,10680,0,1,0,1,2,18,0,No,63,Far,High School,Married,5,Mid,Medium,49,No,No,No,Fair,High,Stayed
26978,29,Male,1,Technology,8768,1,1,0,1,3,25,3,Yes,17,Medium,Bachelor’s Degree,Married,0,Senior,Medium,37,No,No,No,Good,High,Stayed
26979,37,Female,1,Technology,11039,0,1,0,2,1,15,0,No,25,Medium,Master’s Degree,Single,2,Entry,Small,69,No,No,No,Poor,Medium,Left
26980,35,Male,17,Healthcare,7906,1,1,0,0,0,28,5,No,92,Far,Associate Degree,Married,0,Entry,Small,40,No,No,No,Fair,Very High,Left
26981,20,Female,8,Technology,10897,0,1,0,1,1,9,7,No,11,Medium,Master’s Degree,Married,3,Entry,Medium,13,Yes,No,No,Good,High,Stayed
26982,18,Male,5,Media,5096,1,1,0,3,2,14,4,No,47,Far,Bachelor’s Degree,Single,0,Mid,Large,74,No,No,No,Good,Low,Stayed
26983,22,Female,13,Healthcare,7269,1,1,0,2,2,15,5,No,92,Far,Bachelor’s Degree,Divorced,0,Mid,Large,27,No,No,No,Good,Medium,Stayed
26984,22,Female,2,Education,4063,1,1,0,1,1,11,5,Yes,61,Far,PhD,Married,2,Senior,Medium,21,Yes,No,No,Poor,Medium,Stayed
26985,24,Female,15,Media,5519,1,1,0,0,0,15,2,No,65,Far,High School,Single,0,Mid,Large,70,Yes,No,No,Good,Medium,Stayed
26986,27,Male,1,Healthcare,7823,1,1,0,0,0,15,5,Yes,98,Far,PhD,Married,0,Senior,Medium,36,No,No,No,Good,Medium,Stayed
26987,34,Female,7,Media,6906,0,1,0,0,0,25,0,No,98,Far,High School,Married,3,Entry,Medium,82,No,No,No,Fair,Medium,Left
26988,53,Female,43,Healthcare,7509,1,1,0,2,4,7,2,No,21,Medium,Associate Degree,Divorced,0,Mid,Small,44,No,No,Yes,Fair,Very High,Left
26989,45,Female,11,Technology,7996,1,1,0,2,2,5,2,No,37,Far,Associate Degree,Divorced,1,Mid,Small,41,No,No,No,Fair,Low,Left
26990,46,Male,9,Healthcare,7929,1,1,0,0,0,11,2,No,97,Far,Bachelor’s Degree,Married,3,Mid,Medium,53,No,No,Yes,Poor,Low,Stayed
26991,47,Male,36,Healthcare,7455,1,1,0,0,0,5,0,No,77,Far,Bachelor’s Degree,Married,0,Mid,Medium,60,Yes,No,No,Fair,Very High,Stayed
26992,46,Male,32,Media,5489,1,1,0,0,0,9,7,No,62,Far,Bachelor’s Degree,Married,0,Entry,Large,89,No,No,No,Good,Medium,Left
26993,54,Male,24,Healthcare,8360,0,1,0,1,2,10,4,No,59,Far,High School,Married,0,Entry,Small,68,No,No,No,Good,High,Stayed
26994,30,Male,9,Media,5587,1,1,1,2,3,18,5,Yes,13,Medium,Associate Degree,Single,0,Mid,Medium,28,No,No,No,Excellent,Medium,Left
26995,57,Male,45,Healthcare,8346,0,1,0,0,0,6,7,Yes,18,Medium,High School,Divorced,1,Mid,Medium,58,No,No,No,Excellent,Medium,Stayed
26996,43,Female,14,Finance,9383,0,1,0,0,0,12,6,No,4,Near,Master’s Degree,Divorced,0,Entry,Medium,57,Yes,No,Yes,Fair,High,Stayed
26997,46,Male,13,Healthcare,7130,1,1,0,1,1,10,7,No,79,Far,Bachelor’s Degree,Single,1,Entry,Medium,50,Yes,No,Yes,Excellent,High,Stayed
26998,21,Male,2,Healthcare,7042,1,1,0,1,1,11,6,No,4,Near,Associate Degree,Single,0,Mid,Medium,59,Yes,No,No,Good,Medium,Stayed
26999,40,Male,15,Media,5590,1,1,0,1,1,24,1,No,38,Far,Bachelor’s Degree,Married,0,Senior,Medium,65,No,No,No,Good,Low,Stayed
27000,29,Male,6,Education,4138,1,1,0,0,0,20,6,No,43,Far,Master’s Degree,Divorced,1,Mid,Medium,60,No,Yes,No,Good,High,Stayed
27001,42,Female,17,Technology,7883,1,1,0,2,1,10,2,No,80,Far,Master’s Degree,Divorced,3,Mid,Medium,66,No,No,Yes,Poor,Low,Left
27002,51,Female,5,Healthcare,8038,0,1,0,0,0,8,3,No,99,Far,Bachelor’s Degree,Married,1,Entry,Small,72,No,No,No,Excellent,Medium,Left
27003,40,Male,13,Technology,7575,1,1,0,2,2,21,2,No,20,Medium,Associate Degree,Single,0,Entry,Medium,92,No,No,Yes,Poor,High,Left
27004,24,Female,10,Healthcare,8341,0,1,0,1,1,15,3,Yes,31,Far,Bachelor’s Degree,Divorced,0,Mid,Small,75,No,No,No,Good,Medium,Left
27005,59,Male,9,Healthcare,9066,0,1,0,2,4,5,6,No,75,Far,High School,Single,3,Entry,Large,16,No,No,No,Excellent,Low,Left
27006,52,Male,27,Technology,11490,0,1,0,2,1,6,1,No,22,Medium,PhD,Single,3,Mid,Medium,68,No,No,No,Good,High,Stayed
27007,57,Male,13,Education,4716,0,1,0,0,0,8,1,Yes,20,Medium,Master’s Degree,Divorced,1,Entry,Large,58,Yes,No,Yes,Fair,Medium,Left
27008,34,Female,12,Technology,7204,1,1,0,2,2,27,3,No,42,Far,Bachelor’s Degree,Married,0,Mid,Large,89,No,No,Yes,Good,Low,Stayed
27009,41,Male,12,Technology,11406,0,1,0,1,2,9,7,No,75,Far,Associate Degree,Married,3,Entry,Small,18,Yes,No,Yes,Excellent,Low,Stayed
27010,28,Male,6,Technology,9407,0,1,0,3,2,17,4,No,71,Far,Bachelor’s Degree,Single,0,Senior,Medium,34,No,No,No,Fair,Medium,Stayed
27011,58,Male,42,Education,4790,0,1,0,1,1,10,0,No,26,Medium,Bachelor’s Degree,Married,1,Entry,Small,99,No,No,No,Fair,Medium,Left
27012,20,Male,12,Finance,9767,0,1,0,0,0,11,5,Yes,24,Medium,Bachelor’s Degree,Single,1,Mid,Large,80,No,No,No,Poor,Medium,Left
27013,25,Male,1,Healthcare,8076,0,1,0,2,4,9,3,No,74,Far,High School,Married,3,Mid,Medium,38,No,No,No,Good,Medium,Left
27014,55,Male,16,Education,4266,1,1,0,0,0,11,5,No,46,Far,Associate Degree,Married,3,Senior,Medium,59,No,No,Yes,Good,Medium,Stayed
27015,34,Female,18,Finance,6645,1,1,0,2,3,28,2,No,15,Medium,High School,Divorced,0,Mid,Medium,70,No,No,No,Poor,Low,Left
